gene_id	start	stop	strand	gene_name	product	tu	chromosome	protein_id	taxid	TF_name	TF_K12_ortho	gene_synonyms	protein_synonyms
STM14_RS00280	46070	47344	R	umuC	DNA polymerase V subunit,DNA polymerase V subunit UmuC	samA // umuC	NC_016855.1	WP_000457541.1	588858	NA	NA	STM14_RS00280,umuC,WP_000457541.1,RS00280	WP_000457541.1,DNA polymerase V subunit,protein,UmuC
STM14_RS00765	46190	47356	D	nhaA	Na+/H+ antiporter,Na+/H+ antiporter NhaA	nhaA	NC_016856.1	WP_000681340.1	588858	NA	NA	STM14_RS00765,nhaA,WP_000681340.1,RS00765	WP_000681340.1,Na+/H+ antiporter,NhaA
STM14_RS00285	47344	47766	R	samA	protein,protein SamA	samA // umuC	NC_016855.1	WP_000925627.1	588858	NA	NA	STM14_RS00285,samA,WP_000925627.1,RS00285	WP_000925627.1,protein,SamA
STM14_RS00770	47418	48317	D	nhaR	transcriptional activator,transcriptional activator NhaR	nhaR	NC_016856.1	WP_000062871.1	588858	NA	NA	STM14_RS00770,nhaR,WP_000062871.1,RS00770	WP_000062871.1,NhaR,transcriptional activator
STM14_RS25800	48277	48747	D	STM14_5579	Putative cytoplasmic protein,hypothetical protein	STM14_5580 // STM14_5579	NC_016855.1	WP_000490265.1	588858	NA	NA	STM14_RS25800,STM14_5579,WP_000490265.1,RS25800	WP_000490265.1,Putative cytoplasmic protein
STM14_RS00775	48372	50411	R	STM14_RS00775	glycoside hydrolase family 31 protein,glycoside hydrolase family 31 protein	STM14_RS00780 // STM14_RS00775	NC_016856.1	WP_001116457.1	588858	NA	NA	STM14_RS00775,WP_001116457.1,RS00775	WP_001116457.1,glycoside hydrolase family 31 protein
STM14_RS00295	48740	49096	D	STM14_5580	Putative cytoplasmic protein,hypothetical protein	STM14_5580 // STM14_5579	NC_016855.1	WP_000369839.1	588858	NA	NA	STM14_RS00295,STM14_5580,WP_000369839.1,RS00295	WP_000369839.1,Putative cytoplasmic protein
STM14_RS24295	49071	49402	D	STM14_RS24295	hypothetical protein	STM14_RS24295	NC_016855.1	NA	588858	NA	NA	STM14_RS24295,RS24295	
STM14_RS00305	49478	50158	D	STM14_RS00305	DNA methylase,DNA methylase	STM14_5582 // STM14_RS00305	NC_016855.1	WP_000088645.1	588858	NA	NA	STM14_RS00305,WP_000088645.1,RS00305	WP_000088645.1,DNA methylase
STM14_RS00310	50158	50379	D	STM14_5582	Putative cytoplasmic protein,hypothetical protein	STM14_5582 // STM14_RS00305	NC_016855.1	WP_001109588.1	588858	NA	NA	STM14_RS00310,STM14_5582,WP_001109588.1,RS00310	WP_001109588.1,Putative cytoplasmic protein
STM14_RS00315	50435	50848	D	STM14_RS00315	DUF1380 domain-containing protein,DUF1380 domain-containing protein	STM14_RS00315	NC_016855.1	WP_000990114.1	588858	NA	NA	STM14_RS00315,WP_000990114.1,RS00315	WP_000990114.1,DUF1380 domain-containing protein
STM14_RS00780	50451	51824	R	STM14_RS00780	MFS transporter,MFS transporter	STM14_RS00780 // STM14_RS00775	NC_016856.1	WP_000099996.1	588858	NA	NA	STM14_RS00780,WP_000099996.1,RS00780	WP_000099996.1,MFS transporter
STM14_RS00320	50920	51684	D	STM14_RS00320	membrane protein,membrane protein	STM14_RS00320	NC_016855.1	WP_001246548.1	588858	NA	NA	STM14_RS00320,WP_001246548.1,RS00320	WP_001246548.1,membrane protein
STM14_RS24300	51782	52179	D	STM14_RS24300	hypothetical protein	STM14_RS00325 // STM14_RS24300	NC_016855.1	NA	588858	NA	NA	STM14_RS24300,RS24300	
STM14_RS00325	52180	52614	D	STM14_RS00325	antirestriction protein,antirestriction protein	STM14_RS00325 // STM14_RS24300	NC_016855.1	WP_001200150.1	588858	NA	NA	STM14_RS00325,WP_001200150.1,RS00325	WP_001200150.1,antirestriction protein
STM14_RS00785	52280	52543	R	STM14_RS00785	30S ribosomal protein S20,30S ribosomal protein S20	STM14_RS00785	NC_016856.1	WP_001518655.1	588858	NA	NA	STM14_RS00785,WP_001518655.1,RS00785	WP_001518655.1,30S ribosomal protein S20
STM14_RS00790	52649	52864	D	STM14_RS00790	DUF2575 domain-containing protein,DUF2575 domain-containing protein	ribF // STM14_RS00790	NC_016856.1	WP_001575565.1	588858	NA	NA	STM14_RS00790,WP_001575565.1,RS00790	WP_001575565.1,DUF2575 domain-containing protein
STM14_RS00330	52681	53115	D	STM14_RS00330	hypothetical protein,hypothetical protein	STM14_RS00330	NC_016855.1	WP_000274533.1	588858	NA	NA	STM14_RS00330,WP_000274533.1,RS00330	WP_000274533.1,hypothetical protein
STM14_RS00795	52872	53810	D	ribF	bifunctional riboflavin kinase/FAD synthetase,bifunctional riboflavin kinase/FAD synthetase	ribF // STM14_RS00790	NC_016856.1	WP_000767311.1	588858	NA	NA	STM14_RS00795,ribF,WP_000767311.1,RS00795	WP_000767311.1,bifunctional riboflavin kinase/FAD synthetase,RibF
STM14_RS00335	53351	53674	D	STM14_5586	Putative inner membrane protein,hypothetical protein	STM14_5586	NC_016855.1	WP_000015983.1	588858	NA	NA	STM14_RS00335,STM14_5586,WP_000015983.1,RS00335	WP_000015983.1,Putative inner membrane protein
STM14_RS00340	53632	53880	R	STM14_RS00340	hypothetical protein,hypothetical protein	STM14_RS00340	NC_016855.1	WP_000449983.1	588858	NA	NA	STM14_RS00340,WP_000449983.1,RS00340	WP_000449983.1,hypothetical protein
STM14_RS00800	53855	56689	D	STM14_RS00800	isoleucine--tRNA ligase,isoleucine--tRNA ligase	STM14_RS00805 // STM14_RS00800	NC_016856.1	WP_001670710.1	588858	NA	NA	STM14_RS00800,WP_001670710.1,RS00800	WP_001670710.1,isoleucine--tRNA ligase
STM14_RS24305	53937	54135	D	STM14_RS24305	hypothetical protein	STM14_RS24305	NC_016855.1	NA	588858	NA	NA	STM14_RS24305,RS24305	
STM14_RS24310	54216	54344	D	STM14_RS24310	hypothetical protein,hypothetical protein	STM14_RS00345 // STM14_RS24310	NC_016855.1	WP_015059457.1	588858	NA	NA	STM14_RS24310,WP_015059457.1,RS24310	WP_015059457.1,hypothetical protein
STM14_RS00345	54375	54893	D	STM14_RS00345	Single-stranded DNA-binding protein 2,Single-stranded DNA-binding protein 2	STM14_RS00345 // STM14_RS24310	NC_016855.1	WP_000741240.1	588858	NA	NA	STM14_RS00345,WP_000741240.1,RS00345	WP_000741240.1,Single-stranded DNA-binding protein 2
STM14_RS00350	54948	55190	D	STM14_RS00350	DUF905 domain-containing protein,DUF905 domain-containing protein	STM14_RS00350	NC_016855.1	WP_000131520.1	588858	NA	NA	STM14_RS00350,WP_000131520.1,RS00350	WP_000131520.1,DUF905 domain-containing protein
STM14_RS00355	55259	57256	D	STM14_5589	Putative ParB-like nuclease domain protein,hypothetical protein	STM14_RS00365 // psiB // STM14_5589	NC_016855.1	WP_000117513.1	588858	NA	NA	STM14_RS00355,STM14_5589,WP_000117513.1,RS00355	WP_000117513.1,Putative ParB-like nuclease domain protein
STM14_RS00805	56689	57189	D	STM14_RS00805	lipoprotein signal peptidase,lipoprotein signal peptidase	STM14_RS00805 // STM14_RS00800	NC_016856.1	WP_000042739.1	588858	NA	NA	STM14_RS00805,WP_000042739.1,RS00805	WP_000042739.1,lipoprotein signal peptidase
STM14_RS00360	57296	57730	D	psiB	conjugation system SOS inhibitor,conjugation system SOS inhibitor PsiB	STM14_RS00365 // psiB // STM14_5589	NC_016855.1	WP_010999943.1	588858	NA	NA	STM14_RS00360,psiB,WP_010999943.1,RS00360	WP_010999943.1,conjugation system SOS inhibitor,PsiB
STM14_RS00810	57344	57793	D	STM14_RS00810	peptidyl-prolyl cis-trans isomerase,peptidyl-prolyl cis-trans isomerase	STM14_RS00815 // STM14_RS00810	NC_016856.1	WP_000047269.1	588858	NA	NA	STM14_RS00810,WP_000047269.1,RS00810	WP_000047269.1,peptidyl-prolyl cis-trans isomerase
STM14_RS00365	57727	58464	D	STM14_RS00365	plasmid SOS inhibition protein A,plasmid SOS inhibition protein A	STM14_RS00365 // psiB // STM14_5589	NC_016855.1	WP_000581933.1	588858	NA	NA	STM14_RS00365,WP_000581933.1,RS00365	WP_000581933.1,plasmid SOS inhibition protein A
STM14_RS00815	57796	58746	D	STM14_RS00815	4-hydroxy-3-methylbut-2-enyl diphosphate reductase,4-hydroxy-3-methylbut-2-enyl diphosphate reductase	STM14_RS00815 // STM14_RS00810	NC_016856.1	WP_001166422.1	588858	NA	NA	STM14_RS00815,WP_001166422.1,RS00815	WP_001166422.1,4-hydroxy-3-methylbut-2-enyl diphosphate reductase
STM14_RS00820	58946	60148	D	STM14_RS00820	nitrite reductase,nitrite reductase	rihC // STM14_RS00820	NC_016856.1	WP_000516322.1	588858	NA	NA	STM14_RS00820,WP_000516322.1,RS00820	WP_000516322.1,nitrite reductase
STM14_RS00370	58974	59243	D	STM14_RS00370	DUF932 domain-containing protein,DUF932 domain-containing protein	STM14_RS25805 // STM14_RS00370	NC_016855.1	WP_001677523.1	588858	NA	NA	STM14_RS00370,WP_001677523.1,RS00370	WP_001677523.1,DUF932 domain-containing protein
STM14_RS25805	59247	59375	D	STM14_RS25805	DUF932 domain-containing protein,DUF932 domain-containing protein	STM14_RS25805 // STM14_RS00370	NC_016855.1	WP_077679772.1	588858	NA	NA	STM14_RS25805,WP_077679772.1,RS25805	WP_077679772.1,DUF932 domain-containing protein
STM14_RS00375	59290	59580	D	STM14_RS00375	DUF932 domain-containing protein,DUF932 domain-containing protein	STM14_RS00375	NC_016855.1	WP_001677522.1	588858	NA	NA	STM14_RS00375,WP_001677522.1,RS00375	WP_001677522.1,DUF932 domain-containing protein
STM14_RS00380	60103	60573	R	STM14_RS00380	lytic transglycosylase,lytic transglycosylase	STM14_RS00380	NC_016855.1	WP_001526856.1	588858	NA	NA	STM14_RS00380,WP_001526856.1,RS00380	WP_001526856.1,lytic transglycosylase
STM14_RS00825	60164	61084	D	rihC	non-specific ribonucleoside hydrolase,non-specific ribonucleoside hydrolase RihC	rihC // STM14_RS00820	NC_016856.1	WP_000127283.1	588858	NA	NA	STM14_RS00825,rihC,WP_000127283.1,RS00825	WP_000127283.1,non-specific ribonucleoside hydrolase,RihC
STM14_RS24320	60790	60995	D	STM14_RS24320	hypothetical protein	traM // STM14_RS24320	NC_016855.1	NA	588858	NA	NA	STM14_RS24320,RS24320	
STM14_RS00385	60988	61368	D	traM	conjugal transfer protein,conjugal transfer protein TraM	traM // STM14_RS24320	NC_016855.1	WP_001151546.1	588858	NA	NA	STM14_RS00385,traM,WP_001151546.1,RS00385	WP_001151546.1,conjugal transfer protein,TraM
STM14_RS00830	61106	61792	R	dpiA	response regulator,response regulator	STM14_RS00835 // dpiA	NC_016856.1	WP_000377406.1	588858	CitT	CITB_KLEPN	STM14_RS00830,dpiA,WP_000377406.1,RS00830,PF12431.7	WP_000377406.1,DpiA,response regulator,CitT
STM14_RS00390	61561	62247	D	traJ	Conjugative transfer: regulation,hypothetical protein	traY // traJ	NC_016855.1	WP_000336297.1	588858	NA	NA	STM14_RS00390,traJ,WP_000336297.1,RS00390	WP_000336297.1,Conjugative transfer: regulation,TraJ
STM14_RS00835	61794	63413	R	STM14_RS00835	sensor histidine kinase,sensor histidine kinase	STM14_RS00835 // dpiA	NC_016856.1	WP_001737977.1	588858	NA	NA	STM14_RS00835,WP_001737977.1,RS00835	WP_001737977.1,sensor histidine kinase
STM14_RS24325	62248	62568	D	traY	conjugal transfer protein,conjugal transfer protein TraY	traY // traJ	NC_016855.1	WP_001697172.1	588858	NA	NA	STM14_RS24325,traY,WP_001697172.1,RS24325	WP_001697172.1,conjugal transfer protein,TraY
STM14_RS00395	62610	62972	D	traA	type IV conjugative transfer system pilin,type IV conjugative transfer system pilin TraA	traP // traB // traK // traE // traL // traA	NC_016855.1	WP_001274201.1	588858	NA	NA	STM14_RS00395,traA,WP_001274201.1,RS00395	WP_001274201.1,TraA,type IV conjugative transfer system pilin
STM14_RS00400	62987	63298	D	traL	type IV conjugative transfer system protein,type IV conjugative transfer system protein TraL	traP // traB // traK // traE // traL // traA	NC_016855.1	WP_000012129.1	588858	NA	NA	STM14_RS00400,traL,WP_000012129.1,RS00400	WP_000012129.1,TraL,type IV conjugative transfer system protein
STM14_RS00405	63320	63886	D	traE	type IV conjugative transfer system protein,type IV conjugative transfer system protein TraE	traP // traB // traK // traE // traL // traA	NC_016855.1	WP_000399768.1	588858	NA	NA	STM14_RS00405,traE,WP_000399768.1,RS00405	WP_000399768.1,TraE,type IV conjugative transfer system protein
STM14_RS00840	63548	64849	R	STM14_RS00840	oxalacetate decarboxylase subunit beta,oxalacetate decarboxylase subunit beta	STM14_RS00850 // STM14_RS00845 // STM14_RS00840	NC_016856.1	WP_000444828.1	588858	NA	NA	STM14_RS00840,WP_000444828.1,RS00840	WP_000444828.1,oxalacetate decarboxylase subunit beta
STM14_RS00410	63873	64613	D	traK	type-F conjugative transfer system secretin,type-F conjugative transfer system secretin TraK	traP // traB // traK // traE // traL // traA	NC_016855.1	WP_001230719.1	588858	NA	NA	STM14_RS00410,traK,WP_001230719.1,RS00410	WP_001230719.1,TraK,type-F conjugative transfer system secretin
STM14_RS00415	64613	66034	D	traB	conjugal transfer pilus assembly protein,conjugal transfer pilus assembly protein TraB	traP // traB // traK // traE // traL // traA	NC_016855.1	WP_000146700.1	588858	NA	NA	STM14_RS00415,traB,WP_000146700.1,RS00415	WP_000146700.1,conjugal transfer pilus assembly protein,TraB
STM14_RS00845	64862	66637	R	STM14_RS00845	oxaloacetate decarboxylase subunit alpha,oxaloacetate decarboxylase subunit alpha	STM14_RS00850 // STM14_RS00845 // STM14_RS00840	NC_016856.1	WP_000150420.1	588858	NA	NA	STM14_RS00845,WP_000150420.1,RS00845	WP_000150420.1,oxaloacetate decarboxylase subunit alpha
STM14_RS00420	66024	66620	D	traP	conjugal transfer protein,conjugal transfer protein TraP	traP // traB // traK // traE // traL // traA	NC_016855.1	WP_000527896.1	588858	NA	NA	STM14_RS00420,traP,WP_000527896.1,RS00420	WP_000527896.1,conjugal transfer protein,TraP
STM14_RS00425	66598	66843	D	trbD	conjugal transfer protein,conjugal transfer protein TrbD	traV // trbD	NC_016855.1	WP_010999944.1	588858	NA	NA	STM14_RS00425,trbD,WP_010999944.1,RS00425	WP_010999944.1,conjugal transfer protein,TrbD
STM14_RS00850	66654	66893	R	STM14_RS00850	oxaloacetate decarboxylase subunit gamma,oxaloacetate decarboxylase subunit gamma	STM14_RS00850 // STM14_RS00845 // STM14_RS00840	NC_016856.1	WP_001001154.1	588858	NA	NA	STM14_RS00850,WP_001001154.1,RS00850	WP_001001154.1,oxaloacetate decarboxylase subunit gamma
STM14_RS00430	66840	67355	D	traV	type IV conjugative transfer system protein,type IV conjugative transfer system protein TraV	traV // trbD	NC_016855.1	WP_001079995.1	588858	NA	NA	STM14_RS00430,traV,WP_001079995.1,RS00430	WP_001079995.1,TraV,type IV conjugative transfer system protein
STM14_RS00855	67052	68392	R	STM14_RS00855	citrate:sodium symporter,citrate:sodium symporter	STM14_RS00855	NC_016856.1	WP_000183602.1	588858	NA	NA	STM14_RS00855,WP_000183602.1,RS00855	WP_000183602.1,citrate:sodium symporter
STM14_RS00435	67490	67711	D	traR	conjugal transfer protein,conjugal transfer protein TraR	STM14_5606 // traR	NC_016855.1	WP_001278699.1	588858	zf-dskA_traR	-	STM14_RS00435,traR,WP_001278699.1,RS00435,PF01258.16	WP_001278699.1,conjugal transfer protein,TraR,zf-dskA_traR
STM14_RS00440	67704	68171	D	STM14_5606	Conjugative transfer protein,hypothetical protein	STM14_5606 // traR	NC_016855.1	WP_000549562.1	588858	NA	NA	STM14_RS00440,STM14_5606,WP_000549562.1,RS00440	WP_000549562.1,Conjugative transfer protein
STM14_RS00445	68288	68551	D	STM14_RS00445	hypothetical protein,hypothetical protein	traC // STM14_RS00445	NC_016855.1	WP_001239255.1	588858	NA	NA	STM14_RS00445,WP_001239255.1,RS00445	WP_001239255.1,hypothetical protein
STM14_RS00450	68567	71215	D	traC	type IV secretion system protein,type IV secretion system protein TraC	traC // STM14_RS00445	NC_016855.1	WP_000793310.1	588858	NA	NA	STM14_RS00450,traC,WP_000793310.1,RS00450	WP_000793310.1,TraC,type IV secretion system protein
STM14_RS00860	68637	69680	D	STM14_RS00860	[citrate (pro-3S)-lyase] ligase,[citrate (pro-3S)-lyase] ligase	STM14_RS00885 // STM14_RS00880 // STM14_RS00875 // STM14_RS00870 // STM14_RS00865 // STM14_RS00860	NC_016856.1	WP_001181453.1	588858	NA	NA	STM14_RS00860,WP_001181453.1,RS00860	WP_001181453.1,[citrate (pro-3S)-lyase] ligase
STM14_RS00865	69710	70003	D	STM14_RS00865	citrate lyase ACP,citrate lyase ACP	STM14_RS00885 // STM14_RS00880 // STM14_RS00875 // STM14_RS00870 // STM14_RS00865 // STM14_RS00860	NC_016856.1	WP_000691461.1	588858	NA	NA	STM14_RS00865,WP_000691461.1,RS00865	WP_000691461.1,citrate lyase ACP
STM14_RS00870	70000	70869	D	STM14_RS00870	citrate (pro-3S)-lyase subunit beta,citrate (pro-3S)-lyase subunit beta	STM14_RS00885 // STM14_RS00880 // STM14_RS00875 // STM14_RS00870 // STM14_RS00865 // STM14_RS00860	NC_016856.1	WP_001247803.1	588858	NA	NA	STM14_RS00870,WP_001247803.1,RS00870	WP_001247803.1,citrate (pro-3S)-lyase subunit beta
STM14_RS00875	70880	72400	D	STM14_RS00875	citrate lyase subunit alpha,citrate lyase subunit alpha	STM14_RS00885 // STM14_RS00880 // STM14_RS00875 // STM14_RS00870 // STM14_RS00865 // STM14_RS00860	NC_016856.1	WP_000665573.1	588858	NA	NA	STM14_RS00875,WP_000665573.1,RS00875	WP_000665573.1,citrate lyase subunit alpha
STM14_RS00455	71190	71576	D	trbI	type-F conjugative transfer system protein,type-F conjugative transfer system protein TrbI	traF // trbE // traN // STM14_RS00480 // trbC // STM14_5611 // traU // traW // trbI	NC_016855.1	WP_000105164.1	588858	NA	NA	STM14_RS00455,trbI,WP_000105164.1,RS00455	WP_000105164.1,TrbI,type-F conjugative transfer system protein
STM14_RS00460	71573	72205	D	traW	type-F conjugative transfer system protein,type-F conjugative transfer system protein TraW	traF // trbE // traN // STM14_RS00480 // trbC // STM14_5611 // traU // traW // trbI	NC_016855.1	WP_000871995.1	588858	NA	NA	STM14_RS00460,traW,WP_000871995.1,RS00460	WP_000871995.1,TraW,type-F conjugative transfer system protein
STM14_RS00465	72202	73194	D	traU	conjugal transfer pilus assembly protein,conjugal transfer pilus assembly protein TraU	traF // trbE // traN // STM14_RS00480 // trbC // STM14_5611 // traU // traW // trbI	NC_016855.1	WP_000833320.1	588858	NA	NA	STM14_RS00465,traU,WP_000833320.1,RS00465	WP_000833320.1,conjugal transfer pilus assembly protein,TraU
STM14_RS00880	72400	72951	D	STM14_RS00880	citrate lyase holo-[acyl-carrier protein] synthase,citrate lyase holo-[acyl-carrier protein] synthase	STM14_RS00885 // STM14_RS00880 // STM14_RS00875 // STM14_RS00870 // STM14_RS00865 // STM14_RS00860	NC_016856.1	WP_000679040.1	588858	NA	NA	STM14_RS00880,WP_000679040.1,RS00880	WP_000679040.1,citrate lyase holo-[acyl-carrier protein] synthase
STM14_RS00885	72929	73837	D	STM14_RS00885	triphosphoribosyl-dephospho-CoA synthase,triphosphoribosyl-dephospho-CoA synthase	STM14_RS00885 // STM14_RS00880 // STM14_RS00875 // STM14_RS00870 // STM14_RS00865 // STM14_RS00860	NC_016856.1	WP_001103238.1	588858	NA	NA	STM14_RS00885,WP_001103238.1,RS00885	WP_001103238.1,triphosphoribosyl-dephospho-CoA synthase
STM14_RS00470	73213	73521	D	STM14_5611	Conjugative transfer protein,hypothetical protein	traF // trbE // traN // STM14_RS00480 // trbC // STM14_5611 // traU // traW // trbI	NC_016855.1	WP_010999945.1	588858	NA	NA	STM14_RS00470,STM14_5611,WP_010999945.1,RS00470	WP_010999945.1,Conjugative transfer protein
STM14_RS00475	73506	74144	D	trbC	type-F conjugative transfer system pilin assembly protein,type-F conjugative transfer system pilin assembly protein TrbC	traF // trbE // traN // STM14_RS00480 // trbC // STM14_5611 // traU // traW // trbI	NC_016855.1	WP_000554823.1	588858	NA	NA	STM14_RS00475,trbC,WP_000554823.1,RS00475	WP_000554823.1,TrbC,type-F conjugative transfer system pilin assembly protein
STM14_RS00890	74017	74838	D	STM14_RS00890	4-hydroxy-tetrahydrodipicolinate reductase,4-hydroxy-tetrahydrodipicolinate reductase	STM14_RS00890	NC_016856.1	WP_000544031.1	588858	NA	NA	STM14_RS00890,WP_000544031.1,RS00890	WP_000544031.1,4-hydroxy-tetrahydrodipicolinate reductase
STM14_RS00480	74181	74600	D	STM14_RS00480	HNH endonuclease,HNH endonuclease	traF // trbE // traN // STM14_RS00480 // trbC // STM14_5611 // traU // traW // trbI	NC_016855.1	WP_001229397.1	588858	NA	NA	STM14_RS00480,WP_001229397.1,RS00480	WP_001229397.1,HNH endonuclease
STM14_RS00485	74597	76423	D	traN	type-F conjugative transfer system mating-pair stabilization protein,type-F conjugative transfer system mating-pair stabilization protein TraN	traF // trbE // traN // STM14_RS00480 // trbC // STM14_5611 // traU // traW // trbI	NC_016855.1	WP_000827528.1	588858	NA	NA	STM14_RS00485,traN,WP_000827528.1,RS00485	WP_000827528.1,TraN,type-F conjugative transfer system mating-pair stabilization protein
STM14_RS25810	75088	75436	D	STM14_RS25810	hypothetical protein	STM14_RS25810	NC_016856.1	NA	588858	NA	NA	STM14_RS25810,RS25810	
STM14_RS00900	75881	77029	D	STM14_RS00900	carbamoyl-phosphate synthase small subunit,carbamoyl-phosphate synthase small subunit	carB // STM14_RS00900	NC_016856.1	WP_000597287.1	588858	NA	NA	STM14_RS00900,WP_000597287.1,RS00900	WP_000597287.1,carbamoyl-phosphate synthase small subunit
STM14_RS00490	76434	76649	D	trbE	conjugal transfer protein,conjugal transfer protein TrbE	traF // trbE // traN // STM14_RS00480 // trbC // STM14_5611 // traU // traW // trbI	NC_016855.1	WP_000700023.1	588858	NA	NA	STM14_RS00490,trbE,WP_000700023.1,RS00490	WP_000700023.1,conjugal transfer protein,TrbE
STM14_RS00495	76661	77410	D	traF	type-F conjugative transfer system pilin assembly protein,type-F conjugative transfer system pilin assembly protein TraF	traF // trbE // traN // STM14_RS00480 // trbC // STM14_5611 // traU // traW // trbI	NC_016855.1	WP_001226854.1	588858	NA	NA	STM14_RS00495,traF,WP_001226854.1,RS00495	WP_001226854.1,TraF,type-F conjugative transfer system pilin assembly protein
