gene_id	start	stop	strand	gene_name	product	tu	chromosome	protein_id	taxid	TF_name	TF_K12_ortho	gene_synonyms	protein_synonyms
STM474_RS24370	26140	26574	D	psiB	conjugation system SOS inhibitor PsiB,conjugation system SOS inhibitor PsiB	STM474_RS24380 // STM474_RS24375 // psiB	NC_017675.1	WP_000845897.1	909946	NA	NA	STM474_RS24370,psiB,WP_000845897.1,RS24370	WP_000845897.1,conjugation system SOS inhibitor PsiB,PsiB
STM474_RS23760	26477	26992	R	traV	type IV conjugative transfer system lipoprotein TraV,type IV conjugative transfer system protein TraV	STM474_RS23765 // traV // traR // STM474_RS23750	NC_016858.1	WP_001079995.1	909946	NA	NA	STM474_RS23760,traV,WP_001079995.1,RS23760	WP_001079995.1,IncI1-type conjugal transfer protein TraV,TraV,type IV conjugative transfer system lipoprotein TraV
STM474_RS24375	26571	27290	D	STM474_RS24375	plasmid SOS inhibition protein A,plasmid SOS inhibition protein A	STM474_RS24380 // STM474_RS24375 // psiB	NC_017675.1	WP_001276263.1	909946	NA	NA	STM474_RS24375,WP_001276263.1,RS24375	WP_001276263.1,plasmid SOS inhibition protein A
STM474_RS23765	26989	27234	R	STM474_RS23765	DUF2689 domain-containing protein,conjugal transfer protein TrbD	STM474_RS23765 // traV // traR // STM474_RS23750	NC_016858.1	WP_010999944.1	909946	NA	NA	STM474_RS23765,WP_010999944.1,RS23765	WP_010999944.1,DUF2689 domain-containing protein
STM474_RS23770	27212	27808	R	STM474_RS23770	conjugal transfer protein TraP,conjugal transfer protein TraP	traY // traA // traL // traE // traK // STM474_RS23775 // STM474_RS23770	NC_016858.1	WP_000527897.1	909946	NA	NA	STM474_RS23770,WP_000527897.1,RS23770	WP_000527897.1,conjugal transfer protein TraP
STM474_RS24380	27287	27883	D	STM474_RS24380	hypothetical protein,hypothetical protein	STM474_RS24380 // STM474_RS24375 // psiB	NC_017675.1	WP_000978012.1	909946	NA	NA	STM474_RS24380,WP_000978012.1,RS24380	WP_000978012.1,hypothetical protein
STM474_RS23775	27798	29219	R	STM474_RS23775	conjugal transfer protein TraB,conjugal transfer pilus assembly protein TraB	traY // traA // traL // traE // traK // STM474_RS23775 // STM474_RS23770	NC_016858.1	WP_000146700.1	909946	NA	NA	STM474_RS23775,WP_000146700.1,RS23775	WP_000146700.1,conjugal transfer protein TraB
STM474_RS24390	28346	28846	D	STM474_RS24390	antirestriction protein ArdA,antirestriction protein	STM474_RS24390	NC_017675.1	WP_000117622.1	909946	NA	NA	STM474_RS24390,WP_000117622.1,RS24390	WP_000117622.1,antirestriction protein ArdA
STM474_RS00120	28425	29432	D	STM474_RS00120	fimbrial protein BcfD,fimbrial adhesin FimH	bcfG // STM474_RS00130 // STM474_RS00125 // STM474_RS00120 // bcfC // bcfB	NC_016857.1	WP_000701247.1	909946	NA	NA	STM474_RS00120,WP_000701247.1,RS00120	WP_000701247.1,fimbrial protein BcfD
STM474_RS23780	29219	29959	R	traK	type-F conjugative transfer system secretin TraK,type-F conjugative transfer system secretin TraK	traY // traA // traL // traE // traK // STM474_RS23775 // STM474_RS23770	NC_016858.1	WP_001230719.1	909946	NA	NA	STM474_RS23780,traK,WP_001230719.1,RS23780	WP_001230719.1,TraK,type-F conjugative transfer system secretin TraK
STM474_RS00125	29433	29978	D	STM474_RS00125	fimbrial protein BcfE,fimbrial protein BcfE	bcfG // STM474_RS00130 // STM474_RS00125 // STM474_RS00120 // bcfC // bcfB	NC_016857.1	WP_001082039.1	909946	NA	NA	STM474_RS00125,WP_001082039.1,RS00125	WP_001082039.1,fimbrial protein BcfE
STM474_RS24395	29575	30009	D	STM474_RS24395	hypothetical protein,hypothetical protein	STM474_RS24395	NC_017675.1	WP_000218864.1	909946	NA	NA	STM474_RS24395,WP_000218864.1,RS24395	WP_000218864.1,hypothetical protein
STM474_RS23785	29946	30512	R	traE	type IV conjugative transfer system protein TraE,type IV conjugative transfer system protein TraE	traY // traA // traL // traE // traK // STM474_RS23775 // STM474_RS23770	NC_016858.1	WP_000399768.1	909946	NA	NA	STM474_RS23785,traE,WP_000399768.1,RS23785	WP_000399768.1,TraE,type IV conjugative transfer system protein TraE
STM474_RS00130	29994	30512	D	STM474_RS00130	fimbrial protein BcfF,fimbrial protein BcfF	bcfG // STM474_RS00130 // STM474_RS00125 // STM474_RS00120 // bcfC // bcfB	NC_016857.1	WP_001243232.1	909946	NA	NA	STM474_RS00130,WP_001243232.1,RS00130	WP_001243232.1,fimbrial protein BcfF
STM474_RS26395	30103	30369	D	STM474_RS26395	hypothetical protein,hypothetical protein	STM474_RS26395	NC_017675.1	WP_014653259.1	909946	NA	NA	STM474_RS26395,WP_014653259.1,RS26395	WP_014653259.1,hypothetical protein
STM474_RS24405	30434	31360	D	STM474_RS24405	Rpn family recombination-promoting nuclease/putative transposase,hypothetical protein	STM474_RS24410 // STM474_RS24405	NC_017675.1	WP_000038402.1	909946	NA	NA	STM474_RS24405,WP_000038402.1,RS24405	WP_000038402.1,Rpn family recombination-promoting nuclease/putative transposase
STM474_RS00135	30478	31209	D	bcfG	fimbrial chaperone BcfG,fimbrial chaperone	bcfG // STM474_RS00130 // STM474_RS00125 // STM474_RS00120 // bcfC // bcfB	NC_016857.1	WP_001135039.1	909946	NA	NA	STM474_RS00135,bcfG,WP_001135039.1,RS00135	WP_001135039.1,BcfG,fimbrial chaperone BcfG
STM474_RS23790	30534	30845	R	traL	type IV conjugative transfer system protein TraL,type IV conjugative transfer system protein TraL	traY // traA // traL // traE // traK // STM474_RS23775 // STM474_RS23770	NC_016858.1	WP_000012129.1	909946	NA	NA	STM474_RS23790,traL,WP_000012129.1,RS23790	WP_000012129.1,TraL,type IV conjugative transfer system protein TraL
STM474_RS23795	30860	31222	R	traA	type IV conjugative transfer system pilin TraA,type IV conjugative transfer system pilin TraA	traY // traA // traL // traE // traK // STM474_RS23775 // STM474_RS23770	NC_016858.1	WP_001273051.1	909946	NA	NA	STM474_RS23795,traA,WP_001273051.1,RS23795	WP_001273051.1,TraA,type IV conjugative transfer system pilin TraA
STM474_RS26265	31264	31491	R	traY	conjugal transfer relaxosome protein TraY,conjugal transfer protein TraY	traY // traA // traL // traE // traK // STM474_RS23775 // STM474_RS23770	NC_016858.1	WP_001697172.1	909946	NA	NA	STM474_RS26265,traY,WP_001697172.1,RS26265	WP_001697172.1,conjugal transfer relaxosome protein TraY,TraY
STM474_RS00140	31274	32119	D	STM474_RS00140	DsbA family protein,hypothetical protein	STM474_RS00145 // STM474_RS00140	NC_016857.1	WP_000291392.1	909946	NA	NA	STM474_RS00140,WP_000291392.1,RS00140	WP_000291392.1,DsbA family protein
STM474_RS24410	31360	31605	D	STM474_RS24410	hypothetical protein,hypothetical protein	STM474_RS24410 // STM474_RS24405	NC_017675.1	WP_001378573.1	909946	NA	NA	STM474_RS24410,WP_001378573.1,RS24410	WP_001378573.1,hypothetical protein
STM474_RS23800	31585	32271	R	STM474_RS23800	PAS domain-containing protein,hypothetical protein	STM474_RS23800	NC_016858.1	WP_000336297.1	909946	NA	NA	STM474_RS23800,WP_000336297.1,RS23800	WP_000336297.1,PAS domain-containing protein
STM474_RS24415	31636	31887	R	STM474_RS24415	helix-turn-helix transcriptional regulator,XRE family transcriptional regulator	STM474_RS27390 // STM474_RS24415	NC_017675.1	WP_000148286.1	909946	NA	NA	STM474_RS24415,WP_000148286.1,RS24415	WP_000148286.1,helix-turn-helix transcriptional regulator
STM474_RS27390	31921	32118	NA	STM474_RS27390	hypothetical protein	STM474_RS27390 // STM474_RS24415	NA	NA	NA	NA	NA	STM474_RS27390,RS27390	hypothetical protein
STM474_RS00145	32158	32445	D	STM474_RS00145	hypothetical protein,hypothetical protein	STM474_RS00145 // STM474_RS00140	NC_016857.1	WP_000839833.1	909946	NA	NA	STM474_RS00145,WP_000839833.1,RS00145	WP_000839833.1,hypothetical protein
STM474_RS23805	32464	32844	R	STM474_RS23805	relaxosome protein TraM,conjugal transfer protein TraM	STM474_RS23805	NC_016858.1	WP_001151546.1	909946	NA	NA	STM474_RS23805,WP_001151546.1,RS23805	WP_001151546.1,relaxosome protein TraM
STM474_RS24420	32467	33315	D	STM474_RS24420	DUF4942 domain-containing protein,DUF4942 domain-containing protein	STM474_RS24420	NC_017675.1	WP_001077019.1	909946	NA	NA	STM474_RS24420,WP_001077019.1,RS24420	WP_001077019.1,DUF4942 domain-containing protein
STM474_RS00150	32545	32994	R	STM474_RS00150	transcriptional regulator,transcriptional regulator	STM474_RS00150	NC_016857.1	WP_001250362.1	909946	Trans_reg_C	-	STM474_RS00150,WP_001250362.1,RS00150,PF00486.27	WP_001250362.1,transcriptional regulator,Trans_reg_C
STM474_RS23810	33259	33729	D	STM474_RS23810	transglycosylase SLT domain-containing protein,lytic transglycosylase	STM474_RS23810	NC_016858.1	WP_014344446.1	909946	NA	NA	STM474_RS23810,WP_014344446.1,RS23810	WP_014344446.1,transglycosylase SLT domain-containing protein
STM474_RS00155	33364	34368	D	STM474_RS00155	LysR family transcriptional regulator,LysR family transcriptional regulator	STM474_RS00155	NC_016857.1	WP_001247395.1	909946	HTH_1	-	STM474_RS00155,WP_001247395.1,RS00155,PF00126.26	WP_001247395.1,LysR family transcriptional regulator,HTH_1
STM474_RS24425	33401	33736	R	STM474_RS24425	molybdopterin-guanine dinucleotide biosynthesis protein MobC,molybdopterin-guanine dinucleotide biosynthesis protein MobC	STM474_RS24425	NC_017675.1	WP_000157095.1	909946	NA	NA	STM474_RS24425,WP_000157095.1,RS24425	WP_000157095.1,molybdopterin-guanine dinucleotide biosynthesis protein MobC
STM474_RS24430	33969	34301	D	STM474_RS24430	hypothetical protein,hypothetical protein	nikB // STM474_RS24430	NC_017675.1	WP_001281051.1	909946	NA	NA	STM474_RS24430,WP_001281051.1,RS24430	WP_001281051.1,hypothetical protein
STM474_RS27365	34040	34858	NA	STM474_RS27365	DUF945 domain-containing protein	STM474_RS27365	NA	NA	NA	NA	NA	STM474_RS27365,RS27365	
STM474_RS24435	34312	37011	D	nikB	IncI1-type relaxase NikB,relaxase NikB	nikB // STM474_RS24430	NC_017675.1	WP_001354015.1	909946	NA	NA	STM474_RS24435,nikB,WP_001354015.1,RS24435	WP_001354015.1,IncI1-type relaxase NikB,NikB
STM474_RS00160	34376	34816	R	STM474_RS00160	transcriptional regulator,transcriptional regulator	STM474_RS00160	NC_016857.1	WP_000158347.1	909946	Trans_reg_C	-	STM474_RS00160,WP_000158347.1,RS00160,PF00486.27	WP_000158347.1,transcriptional regulator,Trans_reg_C
STM474_RS27290	34961	35119	NA	STM474_RS27290	hypothetical protein	STM474_RS27290	NA	NA	NA	NA	NA	STM474_RS27290,RS27290	hypothetical protein
STM474_RS00165	35339	37057	D	STM474_RS00165	aryl-sulfate sulfotransferase,arylsulfatase	STM474_RS00165	NC_016857.1	WP_001036514.1	909946	NA	NA	STM474_RS00165,WP_001036514.1,RS00165	WP_001036514.1,aryl-sulfate sulfotransferase
STM474_RS23825	35368	36105	R	STM474_RS23825	plasmid SOS inhibition protein A,plasmid SOS inhibition protein A	STM474_RS23835 // psiB // STM474_RS23825	NC_016858.1	WP_000581933.1	909946	NA	NA	STM474_RS23825,WP_000581933.1,RS23825	WP_000581933.1,plasmid SOS inhibition protein A
STM474_RS23830	36102	36536	R	psiB	conjugation system SOS inhibitor PsiB,conjugation system SOS inhibitor PsiB	STM474_RS23835 // psiB // STM474_RS23825	NC_016858.1	WP_010999943.1	909946	NA	NA	STM474_RS23830,psiB,WP_010999943.1,RS23830	WP_010999943.1,conjugation system SOS inhibitor PsiB,PsiB
STM474_RS23835	36576	38573	R	STM474_RS23835	ParB/RepB/Spo0J family partition protein,hypothetical protein	STM474_RS23835 // psiB // STM474_RS23825	NC_016858.1	WP_000117513.1	909946	NA	NA	STM474_RS23835,WP_000117513.1,RS23835	WP_000117513.1,ParB/RepB/Spo0J family partition protein
STM474_RS24440	37048	39339	R	STM474_RS24440	TrbC,TrbC	trbA // trbB // STM474_RS24440	NC_017675.1	WP_014653261.1	909946	NA	NA	STM474_RS24440,WP_014653261.1,RS24440	WP_014653261.1,TrbC
STM474_RS00170	37103	38674	R	STM474_RS00170	bifunctional metallophosphatase/5'-nucleotidase,bifunctional metallophosphatase/5'-nucleotidase	STM474_RS00170	NC_016857.1	WP_000262866.1	909946	NA	NA	STM474_RS00170,WP_000262866.1,RS00170	WP_000262866.1,bifunctional metallophosphatase/5'-nucleotidase
STM474_RS23840	38642	38884	R	STM474_RS23840	DUF905 domain-containing protein,DUF905 domain-containing protein	STM474_RS23840	NC_016858.1	WP_000131520.1	909946	NA	NA	STM474_RS23840,WP_000131520.1,RS23840	WP_000131520.1,DUF905 domain-containing protein
STM474_RS00175	38773	39534	R	STM474_RS00175	hypothetical protein,hypothetical protein	STM474_RS00175	NC_016857.1	WP_000791534.1	909946	NA	NA	STM474_RS00175,WP_000791534.1,RS00175	WP_000791534.1,hypothetical protein
STM474_RS23845	38939	39457	R	STM474_RS23845	single-stranded DNA-binding protein SSB2,Single-stranded DNA-binding protein 2	STM474_RS23845	NC_016858.1	WP_000741240.1	909946	NA	NA	STM474_RS23845,WP_000741240.1,RS23845	WP_000741240.1,single-stranded DNA-binding protein SSB2
STM474_RS24445	39332	40402	R	trbB	IncI1-type conjugal transfer protein TrbB,protein disulfide-isomerase	trbA // trbB // STM474_RS24440	NC_017675.1	WP_000151583.1	909946	NA	NA	STM474_RS24445,trbB,WP_000151583.1,RS24445	WP_000151583.1,IncI1-type conjugal transfer protein TrbB,TrbB,type-F conjugative transfer system pilin assembly thiol-disulfide isomerase TrbB
STM474_RS00180	40131	41624	D	STM474_RS00180	sulfatase-like hydrolase/transferase,arylsulfatase	STM474_RS00180	NC_016857.1	WP_000831880.1	909946	NA	NA	STM474_RS00180,WP_000831880.1,RS00180	WP_000831880.1,sulfatase-like hydrolase/transferase
STM474_RS23855	40158	40481	R	STM474_RS23855	DNA polymerase III subunit theta,hypothetical protein	STM474_RS23855	NC_016858.1	WP_000015983.1	909946	NA	NA	STM474_RS23855,WP_000015983.1,RS23855	WP_000015983.1,DNA polymerase III subunit theta
STM474_RS24450	40421	41629	R	trbA	IncI1-type conjugal transfer protein TrbA,hypothetical protein	trbA // trbB // STM474_RS24440	NC_017675.1	WP_000121274.1	909946	NA	NA	STM474_RS24450,trbA,WP_000121274.1,RS24450	WP_000121274.1,IncI1-type conjugal transfer protein TrbA,TrbA
STM474_RS23860	40717	41151	R	STM474_RS23860	DUF1380 family protein,hypothetical protein	STM474_RS23860	NC_016858.1	WP_000274533.1	909946	NA	NA	STM474_RS23860,WP_000274533.1,RS23860	WP_000274533.1,DUF1380 family protein
STM474_RS23865	41218	41652	R	STM474_RS23865	antirestriction protein,antirestriction protein	STM474_RS23865	NC_016858.1	WP_001200150.1	909946	NA	NA	STM474_RS23865,WP_001200150.1,RS23865	WP_001200150.1,antirestriction protein
STM474_RS00185	41723	42913	D	STM474_RS00185	anaerobic sulfatase maturase,anaerobic sulfatase maturase	STM474_RS00190 // STM474_RS00185	NC_016857.1	WP_000971148.1	909946	NA	NA	STM474_RS00185,WP_000971148.1,RS00185	WP_000971148.1,anaerobic sulfatase maturase
STM474_RS24455	41921	42073	D	STM474_RS24455	Hok/Gef family protein,protein PndA	STM474_RS24455	NC_017675.1	WP_001331364.1	909946	NA	NA	STM474_RS24455,WP_001331364.1,RS24455	WP_001331364.1,Hok/Gef family protein
STM474_RS24460	42145	42396	R	STM474_RS24460	hypothetical protein,hypothetical protein	STM474_RS24460	NC_017675.1	WP_001291965.1	909946	NA	NA	STM474_RS24460,WP_001291965.1,RS24460	WP_001291965.1,hypothetical protein
STM474_RS23870	42148	42912	R	STM474_RS23870	membrane protein,membrane protein	STM474_RS23870	NC_016858.1	WP_001246548.1	909946	NA	NA	STM474_RS23870,WP_001246548.1,RS23870	WP_001246548.1,membrane protein
STM474_RS24465	42696	42992	D	STM474_RS24465	hypothetical protein,hypothetical protein	STM474_RS24465	NC_017675.1	WP_001275298.1	909946	NA	NA	STM474_RS24465,WP_001275298.1,RS24465	WP_001275298.1,hypothetical protein
STM474_RS00190	42932	44185	D	STM474_RS00190	hypothetical protein,hypothetical protein	STM474_RS00190 // STM474_RS00185	NC_016857.1	WP_001055835.1	909946	NA	NA	STM474_RS00190,WP_001055835.1,RS00190	WP_001055835.1,hypothetical protein
STM474_RS23875	42984	43397	R	STM474_RS23875	DUF1380 family protein,DUF1380 domain-containing protein	STM474_RS23875	NC_016858.1	WP_000990115.1	909946	NA	NA	STM474_RS23875,WP_000990115.1,RS23875	WP_000990115.1,DUF1380 family protein
STM474_RS27395	43057	43233	NA	STM474_RS27395	hypothetical protein	STM474_RS27395	NA	NA	NA	NA	NA	STM474_RS27395,RS27395	hypothetical protein
STM474_RS23880	43453	43674	R	STM474_RS23880	hypothetical protein,hypothetical protein	STM474_RS23885 // STM474_RS23880	NC_016858.1	WP_001109588.1	909946	NA	NA	STM474_RS23880,WP_001109588.1,RS23880	WP_001109588.1,hypothetical protein
STM474_RS24470	43625	43834	D	STM474_RS24470	HEAT repeat domain-containing protein,HEAT repeat domain-containing protein	STM474_RS24470	NC_017675.1	WP_000062603.1	909946	NA	NA	STM474_RS24470,WP_000062603.1,RS24470	WP_000062603.1,HEAT repeat domain-containing protein
STM474_RS23885	43674	44354	R	STM474_RS23885	DNA methylase,DNA methylase	STM474_RS23885 // STM474_RS23880	NC_016858.1	WP_000088645.1	909946	NA	NA	STM474_RS23885,WP_000088645.1,RS23885	WP_000088645.1,DNA methylase
STM474_RS24475	43906	44568	R	excA	plasmid IncI1-type surface exclusion protein ExcA,hypothetical protein	excA	NC_017675.1	WP_000653334.1	909946	NA	NA	STM474_RS24475,excA,WP_000653334.1,RS24475	WP_000653334.1,ExcA,plasmid IncI1-type surface exclusion protein ExcA
STM474_RS00195	44312	46027	D	STM474_RS00195	aryl-sulfate sulfotransferase,arylsulfatase	STM474_RS00195	NC_016857.1	WP_001094892.1	909946	NA	NA	STM474_RS00195,WP_001094892.1,RS00195	WP_001094892.1,aryl-sulfate sulfotransferase
STM474_RS24480	44633	46795	R	STM474_RS24480	DotA/TraY family protein,membrane protein	STM474_RS24480	NC_017675.1	WP_000698351.1	909946	NA	NA	STM474_RS24480,WP_000698351.1,RS24480	WP_000698351.1,DotA/TraY family protein
STM474_RS23895	44736	45092	R	STM474_RS23895	hypothetical protein,hypothetical protein	STM474_RS26865 // STM474_RS23895	NC_016858.1	WP_000369839.1	909946	NA	NA	STM474_RS23895,WP_000369839.1,RS23895	WP_000369839.1,hypothetical protein
STM474_RS26865	45085	45555	R	STM474_RS26865	hypothetical protein,hypothetical protein	STM474_RS26865 // STM474_RS23895	NC_016858.1	WP_000490265.1	909946	NA	NA	STM474_RS26865,WP_000490265.1,RS26865	WP_000490265.1,hypothetical protein
STM474_RS23905	46066	46488	D	umuD	translesion error-prone DNA polymerase V autoproteolytic subunit,protein SamA	STM474_RS23910 // umuD	NC_016858.1	WP_000925627.1	909946	NA	NA	STM474_RS23905,umuD,WP_000925627.1,RS23905	WP_000925627.1,translesion error-prone DNA polymerase V autoproteolytic subunit,UmuD
STM474_RS00200	46190	47356	D	nhaA	Na+/H+ antiporter NhaA,Na+/H+ antiporter NhaA	nhaR // nhaA	NC_016857.1	WP_000681340.1	909946	NA	NA	STM474_RS00200,nhaA,WP_000681340.1,RS00200	WP_000681340.1,Na+/H+ antiporter NhaA,NhaA
STM474_RS23910	46488	47762	D	STM474_RS23910	Y-family DNA polymerase,DNA polymerase V subunit UmuC	STM474_RS23910 // umuD	NC_016858.1	WP_000457541.1	909946	NA	NA	STM474_RS23910,WP_000457541.1,RS23910	WP_000457541.1,Y-family DNA polymerase
STM474_RS24485	46892	47476	R	traX	IncI1-type conjugal transfer protein TraX,hypothetical protein	STM474_RS24545 // STM474_RS24540 // STM474_RS24535 // traN // traO // traP // traQ // traR // traS // traT // traU // traV // traW // traX	NC_017675.1	WP_001037987.1	909946	NA	NA	STM474_RS24485,traX,WP_001037987.1,RS24485	WP_001037987.1,conjugal transfer pilus acetylase TraX,IncI1-type conjugal transfer protein TraX,TraX
STM474_RS00205	47418	48317	D	nhaR	transcriptional activator NhaR,transcriptional activator NhaR	nhaR // nhaA	NC_016857.1	WP_000062872.1	909946	NA	NA	STM474_RS00205,nhaR,WP_000062872.1,RS00205	WP_000062872.1,NhaR,transcriptional activator NhaR
STM474_RS24490	47505	48707	R	traW	IncI1-type conjugal transfer protein TraW,hypothetical protein	STM474_RS24545 // STM474_RS24540 // STM474_RS24535 // traN // traO // traP // traQ // traR // traS // traT // traU // traV // traW // traX	NC_017675.1	WP_001189161.1	909946	NA	NA	STM474_RS24490,traW,WP_001189161.1,RS24490	WP_001189161.1,IncI1-type conjugal transfer protein TraW,TraW,type-F conjugative transfer system protein TraW
