gene_id	start	stop	strand	gene_name	product	tu	chromosome	protein_id	taxid	TF_name	TF_K12_ortho	gene_synonyms	protein_synonyms
SL1344_RS24365	23808	24068	D	SL1344_RS24365	DUF905 domain-containing protein,DUF905 domain-containing protein	SL1344_RS24370 // SL1344_RS24365 // SL1344_RS24360 // SL1344_RS26395	NC_017718.1	WP_077625430.1	216597	NA	NA	SL1344_RS24365,WP_077625430.1,RS24365	WP_077625430.1,DUF905 domain-containing protein
SL1344_RS24370	24049	26085	D	SL1344_RS24370	hypothetical protein,hypothetical protein	SL1344_RS24370 // SL1344_RS24365 // SL1344_RS24360 // SL1344_RS26395	NC_017718.1	WP_088172605.1	216597	NA	NA	SL1344_RS24370,WP_088172605.1,RS24370	WP_088172605.1,hypothetical protein
SL1344_RS00105	24469	25011	D	SL1344_RS00105	fimbrial protein BcfA,fimbrial protein BcfA	SL1344_RS00105	NC_016810.1	WP_000743357.1	216597	NA	NA	SL1344_RS00105,WP_000743357.1,RS00105	WP_000743357.1,fimbrial protein BcfA
SL1344_RS00110	25112	25798	D	SL1344_RS00110	fimbrial chaperone protein BcfB,fimbrial chaperone protein BcfB	SL1344_RS00135 // SL1344_RS00130 // SL1344_RS00125 // SL1344_RS00120 // SL1344_RS00115 // SL1344_RS00110	NC_016810.1	WP_000742554.1	216597	NA	NA	SL1344_RS00110,WP_000742554.1,RS00110	WP_000742554.1,fimbrial chaperone protein BcfB
SL1344_RS23750	25281	25544	R	SL1344_RS23750	hypothetical protein,hypothetical protein	SL1344_RS23750 // traC	NC_017720.1	WP_001239255.1	216597	NA	NA	SL1344_RS23750,WP_001239255.1,RS23750	WP_001239255.1,hypothetical protein
SL1344_RS23755	25661	26128	R	SL1344_RS23755	hypothetical protein,hypothetical protein	SL1344_RS23760 // SL1344_RS23755	NC_017720.1	WP_000549562.1	216597	NA	NA	SL1344_RS23755,WP_000549562.1,RS23755	WP_000549562.1,hypothetical protein
SL1344_RS00115	25803	28424	D	SL1344_RS00115	fimbrial biogenesis outer membrane usher protein,fimbrial biogenesis outer membrane usher protein	SL1344_RS00135 // SL1344_RS00130 // SL1344_RS00125 // SL1344_RS00120 // SL1344_RS00115 // SL1344_RS00110	NC_016810.1	WP_001245854.1	216597	NA	NA	SL1344_RS00115,WP_001245854.1,RS00115	WP_001245854.1,fimbrial biogenesis outer membrane usher protein
SL1344_RS23760	26121	26342	R	SL1344_RS23760	conjugal transfer protein TraR,conjugal transfer protein TraR	SL1344_RS23760 // SL1344_RS23755	NC_017720.1	WP_001278699.1	216597	zf-dskA_traR	-	SL1344_RS23760,WP_001278699.1,RS23760,PF01258.16	WP_001278699.1,conjugal transfer protein TraR,zf-dskA_traR
SL1344_RS24375	26140	26574	D	psiB	conjugation system SOS inhibitor PsiB,conjugation system SOS inhibitor PsiB	SL1344_RS24385 // SL1344_RS24380 // psiB	NC_017718.1	WP_000845897.1	216597	NA	NA	SL1344_RS24375,psiB,WP_000845897.1,RS24375	WP_000845897.1,conjugation system SOS inhibitor PsiB,PsiB
SL1344_RS23765	26477	26992	R	traV	type IV conjugative transfer system protein TraV,type IV conjugative transfer system protein TraV	SL1344_RS23770 // traV	NC_017720.1	WP_001079995.1	216597	NA	NA	SL1344_RS23765,traV,WP_001079995.1,RS23765	WP_001079995.1,TraV,type IV conjugative transfer system protein TraV
SL1344_RS24380	26571	27290	D	SL1344_RS24380	plasmid SOS inhibition protein A,plasmid SOS inhibition protein A	SL1344_RS24385 // SL1344_RS24380 // psiB	NC_017718.1	WP_001276263.1	216597	NA	NA	SL1344_RS24380,WP_001276263.1,RS24380	WP_001276263.1,plasmid SOS inhibition protein A
SL1344_RS23770	26989	27234	R	SL1344_RS23770	conjugal transfer protein TrbD,conjugal transfer protein TrbD	SL1344_RS23770 // traV	NC_017720.1	WP_010999944.1	216597	NA	NA	SL1344_RS23770,WP_010999944.1,RS23770	WP_010999944.1,conjugal transfer protein TrbD
SL1344_RS23775	27212	27808	R	SL1344_RS23775	conjugal transfer protein TraP,conjugal transfer protein TraP	traA // traL // traE // traK // SL1344_RS23780 // SL1344_RS23775	NC_017720.1	WP_000527897.1	216597	NA	NA	SL1344_RS23775,WP_000527897.1,RS23775	WP_000527897.1,conjugal transfer protein TraP
SL1344_RS24385	27287	27883	D	SL1344_RS24385	hypothetical protein,hypothetical protein	SL1344_RS24385 // SL1344_RS24380 // psiB	NC_017718.1	WP_000978012.1	216597	NA	NA	SL1344_RS24385,WP_000978012.1,RS24385	WP_000978012.1,hypothetical protein
SL1344_RS23780	27798	29219	R	SL1344_RS23780	conjugal transfer pilus assembly protein TraB,conjugal transfer pilus assembly protein TraB	traA // traL // traE // traK // SL1344_RS23780 // SL1344_RS23775	NC_017720.1	WP_000146700.1	216597	NA	NA	SL1344_RS23780,WP_000146700.1,RS23780	WP_000146700.1,conjugal transfer pilus assembly protein TraB
SL1344_RS26400	27955	28425	D	SL1344_RS26400	DUF1472 domain-containing protein,DUF1472 domain-containing protein	SL1344_RS24395 // SL1344_RS26400	NC_017718.1	WP_001671344.1	216597	NA	NA	SL1344_RS26400,WP_001671344.1,RS26400	WP_001671344.1,DUF1472 domain-containing protein
SL1344_RS24395	28346	28846	D	SL1344_RS24395	antirestriction protein,antirestriction protein	SL1344_RS24395 // SL1344_RS26400	NC_017718.1	WP_000117622.1	216597	NA	NA	SL1344_RS24395,WP_000117622.1,RS24395	WP_000117622.1,antirestriction protein
SL1344_RS00120	28425	29432	D	SL1344_RS00120	fimbrial adhesin FimH,fimbrial adhesin FimH	SL1344_RS00135 // SL1344_RS00130 // SL1344_RS00125 // SL1344_RS00120 // SL1344_RS00115 // SL1344_RS00110	NC_016810.1	WP_000701247.1	216597	NA	NA	SL1344_RS00120,WP_000701247.1,RS00120	WP_000701247.1,fimbrial adhesin FimH
SL1344_RS26405	28986	29285	R	SL1344_RS26405	hypothetical protein,hypothetical protein	SL1344_RS26405	NC_017718.1	WP_001348082.1	216597	NA	NA	SL1344_RS26405,WP_001348082.1,RS26405	WP_001348082.1,hypothetical protein
SL1344_RS23785	29219	29959	R	traK	type-F conjugative transfer system secretin TraK,type-F conjugative transfer system secretin TraK	traA // traL // traE // traK // SL1344_RS23780 // SL1344_RS23775	NC_017720.1	WP_001230719.1	216597	NA	NA	SL1344_RS23785,traK,WP_001230719.1,RS23785	WP_001230719.1,TraK,type-F conjugative transfer system secretin TraK
SL1344_RS26410	29307	29552	D	SL1344_RS26410	hypothetical protein,hypothetical protein	SL1344_RS24400 // SL1344_RS26410	NC_017718.1	WP_071531752.1	216597	NA	NA	SL1344_RS26410,WP_071531752.1,RS26410	WP_071531752.1,hypothetical protein
SL1344_RS00125	29433	29978	D	SL1344_RS00125	fimbrial protein BcfE,fimbrial protein BcfE	SL1344_RS00135 // SL1344_RS00130 // SL1344_RS00125 // SL1344_RS00120 // SL1344_RS00115 // SL1344_RS00110	NC_016810.1	WP_001082039.1	216597	NA	NA	SL1344_RS00125,WP_001082039.1,RS00125	WP_001082039.1,fimbrial protein BcfE
SL1344_RS24400	29575	30009	D	SL1344_RS24400	hypothetical protein,hypothetical protein	SL1344_RS24400 // SL1344_RS26410	NC_017718.1	WP_000218864.1	216597	NA	NA	SL1344_RS24400,WP_000218864.1,RS24400	WP_000218864.1,hypothetical protein
SL1344_RS23790	29946	30512	R	traE	type IV conjugative transfer system protein TraE,type IV conjugative transfer system protein TraE	traA // traL // traE // traK // SL1344_RS23780 // SL1344_RS23775	NC_017720.1	WP_000399768.1	216597	NA	NA	SL1344_RS23790,traE,WP_000399768.1,RS23790	WP_000399768.1,TraE,type IV conjugative transfer system protein TraE
SL1344_RS00130	29994	30512	D	SL1344_RS00130	fimbrial protein BcfF,fimbrial protein BcfF	SL1344_RS00135 // SL1344_RS00130 // SL1344_RS00125 // SL1344_RS00120 // SL1344_RS00115 // SL1344_RS00110	NC_016810.1	WP_001243232.1	216597	NA	NA	SL1344_RS00130,WP_001243232.1,RS00130	WP_001243232.1,fimbrial protein BcfF
SL1344_RS26415	30103	30369	D	SL1344_RS26415	hypothetical protein,hypothetical protein	SL1344_RS26415	NC_017718.1	WP_014653259.1	216597	NA	NA	SL1344_RS26415,WP_014653259.1,RS26415	WP_014653259.1,hypothetical protein
SL1344_RS24410	30434	31360	D	SL1344_RS24410	hypothetical protein,hypothetical protein	SL1344_RS24415 // SL1344_RS24410	NC_017718.1	WP_000038402.1	216597	NA	NA	SL1344_RS24410,WP_000038402.1,RS24410	WP_000038402.1,hypothetical protein
SL1344_RS00135	30478	31209	D	SL1344_RS00135	fimbrial chaperone,fimbrial chaperone	SL1344_RS00135 // SL1344_RS00130 // SL1344_RS00125 // SL1344_RS00120 // SL1344_RS00115 // SL1344_RS00110	NC_016810.1	WP_001135039.1	216597	NA	NA	SL1344_RS00135,WP_001135039.1,RS00135	WP_001135039.1,fimbrial chaperone
SL1344_RS23795	30534	30845	R	traL	type IV conjugative transfer system protein TraL,type IV conjugative transfer system protein TraL	traA // traL // traE // traK // SL1344_RS23780 // SL1344_RS23775	NC_017720.1	WP_000012129.1	216597	NA	NA	SL1344_RS23795,traL,WP_000012129.1,RS23795	WP_000012129.1,TraL,type IV conjugative transfer system protein TraL
SL1344_RS23800	30860	31222	R	traA	type IV conjugative transfer system pilin TraA,type IV conjugative transfer system pilin TraA	traA // traL // traE // traK // SL1344_RS23780 // SL1344_RS23775	NC_017720.1	WP_001273051.1	216597	NA	NA	SL1344_RS23800,traA,WP_001273051.1,RS23800	WP_001273051.1,TraA,type IV conjugative transfer system pilin TraA
SL1344_RS26285	31264	31584	R	SL1344_RS26285	conjugal transfer protein TraY,conjugal transfer protein TraY	SL1344_RS23805 // SL1344_RS26285	NC_017720.1	WP_001697172.1	216597	NA	NA	SL1344_RS26285,WP_001697172.1,RS26285	WP_001697172.1,conjugal transfer protein TraY
SL1344_RS00140	31274	32119	D	SL1344_RS00140	DsbA family protein,DsbA family protein	SL1344_RS00145 // SL1344_RS00140	NC_016810.1	WP_000291392.1	216597	NA	NA	SL1344_RS00140,WP_000291392.1,RS00140	WP_000291392.1,DsbA family protein
SL1344_RS24415	31360	31605	D	SL1344_RS24415	hypothetical protein,hypothetical protein	SL1344_RS24415 // SL1344_RS24410	NC_017718.1	WP_001260884.1	216597	NA	NA	SL1344_RS24415,WP_001260884.1,RS24415	WP_001260884.1,hypothetical protein
SL1344_RS23805	31585	32271	R	SL1344_RS23805	hypothetical protein,hypothetical protein	SL1344_RS23805 // SL1344_RS26285	NC_017720.1	WP_000336297.1	216597	NA	NA	SL1344_RS23805,WP_000336297.1,RS23805	WP_000336297.1,hypothetical protein
SL1344_RS24420	31636	31887	R	SL1344_RS24420	XRE family transcriptional regulator,XRE family transcriptional regulator	SL1344_RS26420 // SL1344_RS24420	NC_017718.1	WP_000148286.1	216597	NA	NA	SL1344_RS24420,WP_000148286.1,RS24420	WP_000148286.1,XRE family transcriptional regulator
SL1344_RS26420	31921	32118	R	SL1344_RS26420	hypothetical protein,hypothetical protein	SL1344_RS26420 // SL1344_RS24420	NC_017718.1	WP_001161115.1	216597	NA	NA	SL1344_RS26420,WP_001161115.1,RS26420	WP_001161115.1,hypothetical protein
SL1344_RS26920	32127	32342	D	SL1344_RS26920	hypothetical protein,hypothetical protein	SL1344_RS26920	NC_017718.1	WP_072038096.1	216597	NA	NA	SL1344_RS26920,WP_072038096.1,RS26920	WP_072038096.1,hypothetical protein
SL1344_RS00145	32158	32445	D	SL1344_RS00145	hypothetical protein,hypothetical protein	SL1344_RS00145 // SL1344_RS00140	NC_016810.1	WP_000839833.1	216597	NA	NA	SL1344_RS00145,WP_000839833.1,RS00145	WP_000839833.1,hypothetical protein
SL1344_RS23810	32464	32844	R	SL1344_RS23810	conjugal transfer protein TraM,conjugal transfer protein TraM	SL1344_RS26290 // SL1344_RS23810	NC_017720.1	WP_001151546.1	216597	NA	NA	SL1344_RS23810,WP_001151546.1,RS23810	WP_001151546.1,conjugal transfer protein TraM
SL1344_RS24425	32467	33315	D	SL1344_RS24425	DUF4942 domain-containing protein,DUF4942 domain-containing protein	SL1344_RS24425	NC_017718.1	WP_001077019.1	216597	NA	NA	SL1344_RS24425,WP_001077019.1,RS24425	WP_001077019.1,DUF4942 domain-containing protein
SL1344_RS00150	32545	32994	R	SL1344_RS00150	transcriptional regulator,transcriptional regulator	SL1344_RS00150	NC_016810.1	WP_001250362.1	216597	Trans_reg_C	-	SL1344_RS00150,WP_001250362.1,RS00150,PF00486.27	WP_001250362.1,transcriptional regulator,Trans_reg_C
SL1344_RS26290	32837	33042	R	SL1344_RS26290	hypothetical protein	SL1344_RS26290 // SL1344_RS23810	NC_017720.1	NA	216597	NA	NA	SL1344_RS26290,RS26290	
SL1344_RS23815	33259	33729	D	SL1344_RS23815	lytic transglycosylase,lytic transglycosylase	SL1344_RS23815	NC_017720.1	WP_014344446.1	216597	NA	NA	SL1344_RS23815,WP_014344446.1,RS23815	WP_014344446.1,lytic transglycosylase
SL1344_RS00155	33364	34368	D	SL1344_RS00155	LysR family transcriptional regulator,LysR family transcriptional regulator	SL1344_RS00155	NC_016810.1	WP_001247395.1	216597	HTH_1	-	SL1344_RS00155,WP_001247395.1,RS00155,PF00126.26	WP_001247395.1,LysR family transcriptional regulator,HTH_1
SL1344_RS24430	33401	33736	R	SL1344_RS24430	molybdopterin-guanine dinucleotide biosynthesis protein MobC,molybdopterin-guanine dinucleotide biosynthesis protein MobC	SL1344_RS24430	NC_017718.1	WP_000157095.1	216597	NA	NA	SL1344_RS24430,WP_000157095.1,RS24430	WP_000157095.1,molybdopterin-guanine dinucleotide biosynthesis protein MobC
SL1344_RS24435	33969	34301	D	SL1344_RS24435	hypothetical protein,hypothetical protein	SL1344_RS24440 // SL1344_RS24435	NC_017718.1	WP_001281051.1	216597	NA	NA	SL1344_RS24435,WP_001281051.1,RS24435	WP_001281051.1,hypothetical protein
SL1344_RS27300	34090	34858	R	SL1344_RS27300	DUF945 domain-containing protein	SL1344_RS27300	NC_017720.1	NA	216597	NA	NA	SL1344_RS27300,RS27300	
SL1344_RS24440	34312	37011	D	SL1344_RS24440	relaxase NikB,relaxase NikB	SL1344_RS24440 // SL1344_RS24435	NC_017718.1	WP_001354015.1	216597	NA	NA	SL1344_RS24440,WP_001354015.1,RS24440	WP_001354015.1,relaxase NikB
SL1344_RS00160	34376	34816	R	SL1344_RS00160	transcriptional regulator,transcriptional regulator	SL1344_RS00160	NC_016810.1	WP_000158347.1	216597	Trans_reg_C	-	SL1344_RS00160,WP_000158347.1,RS00160,PF00486.27	WP_000158347.1,transcriptional regulator,Trans_reg_C
SL1344_RS00165	35339	37057	D	SL1344_RS00165	arylsulfatase,arylsulfatase	SL1344_RS00165	NC_016810.1	WP_001036514.1	216597	NA	NA	SL1344_RS00165,WP_001036514.1,RS00165	WP_001036514.1,arylsulfatase
SL1344_RS23830	35368	36105	R	SL1344_RS23830	plasmid SOS inhibition protein A,plasmid SOS inhibition protein A	SL1344_RS23840 // psiB // SL1344_RS23830	NC_017720.1	WP_000581933.1	216597	NA	NA	SL1344_RS23830,WP_000581933.1,RS23830	WP_000581933.1,plasmid SOS inhibition protein A
SL1344_RS23835	36102	36536	R	psiB	conjugation system SOS inhibitor PsiB,conjugation system SOS inhibitor PsiB	SL1344_RS23840 // psiB // SL1344_RS23830	NC_017720.1	WP_010999943.1	216597	NA	NA	SL1344_RS23835,psiB,WP_010999943.1,RS23835	WP_010999943.1,conjugation system SOS inhibitor PsiB,PsiB
SL1344_RS23840	36576	38573	R	SL1344_RS23840	hypothetical protein,hypothetical protein	SL1344_RS23840 // psiB // SL1344_RS23830	NC_017720.1	WP_000117513.1	216597	NA	NA	SL1344_RS23840,WP_000117513.1,RS23840	WP_000117513.1,hypothetical protein
SL1344_RS24445	37048	39339	R	SL1344_RS24445	TrbC,TrbC	SL1344_RS24455 // SL1344_RS24450 // SL1344_RS24445	NC_017718.1	WP_014653261.1	216597	NA	NA	SL1344_RS24445,WP_014653261.1,RS24445	WP_014653261.1,TrbC
SL1344_RS00170	37103	38674	R	SL1344_RS00170	bifunctional metallophosphatase/5'-nucleotidase,bifunctional metallophosphatase/5'-nucleotidase	SL1344_RS00170	NC_016810.1	WP_000262866.1	216597	NA	NA	SL1344_RS00170,WP_000262866.1,RS00170	WP_000262866.1,bifunctional metallophosphatase/5'-nucleotidase
SL1344_RS23845	38642	38884	R	SL1344_RS23845	DUF905 domain-containing protein,DUF905 domain-containing protein	SL1344_RS23845	NC_017720.1	WP_000131520.1	216597	NA	NA	SL1344_RS23845,WP_000131520.1,RS23845	WP_000131520.1,DUF905 domain-containing protein
SL1344_RS00175	38773	39534	R	SL1344_RS00175	hypothetical protein,hypothetical protein	SL1344_RS00175	NC_016810.1	WP_000791534.1	216597	NA	NA	SL1344_RS00175,WP_000791534.1,RS00175	WP_000791534.1,hypothetical protein
SL1344_RS23850	38939	39457	R	SL1344_RS23850	Single-stranded DNA-binding protein 2,Single-stranded DNA-binding protein 2	SL1344_RS26300 // SL1344_RS23850	NC_017720.1	WP_000741240.1	216597	NA	NA	SL1344_RS23850,WP_000741240.1,RS23850	WP_000741240.1,Single-stranded DNA-binding protein 2
SL1344_RS24450	39332	40402	R	SL1344_RS24450	DsbC family protein,DsbC family protein	SL1344_RS24455 // SL1344_RS24450 // SL1344_RS24445	NC_017718.1	WP_000151583.1	216597	NA	NA	SL1344_RS24450,WP_000151583.1,RS24450	WP_000151583.1,DsbC family protein
SL1344_RS26300	39488	39616	R	SL1344_RS26300	hypothetical protein,hypothetical protein	SL1344_RS26300 // SL1344_RS23850	NC_017720.1	WP_015059457.1	216597	NA	NA	SL1344_RS26300,WP_015059457.1,RS26300	WP_015059457.1,hypothetical protein
SL1344_RS26305	39697	39895	R	SL1344_RS26305	hypothetical protein	SL1344_RS26305	NC_017720.1	NA	216597	NA	NA	SL1344_RS26305,RS26305	
SL1344_RS23855	39952	40200	D	SL1344_RS23855	hypothetical protein,hypothetical protein	SL1344_RS23855	NC_017720.1	WP_000449983.1	216597	NA	NA	SL1344_RS23855,WP_000449983.1,RS23855	WP_000449983.1,hypothetical protein
SL1344_RS00180	40131	41624	D	SL1344_RS00180	arylsulfatase,arylsulfatase	SL1344_RS00180	NC_016810.1	WP_000831880.1	216597	NA	NA	SL1344_RS00180,WP_000831880.1,RS00180	WP_000831880.1,arylsulfatase
SL1344_RS23860	40158	40481	R	SL1344_RS23860	hypothetical protein,hypothetical protein	SL1344_RS23860	NC_017720.1	WP_000015983.1	216597	NA	NA	SL1344_RS23860,WP_000015983.1,RS23860	WP_000015983.1,hypothetical protein
SL1344_RS24455	40421	41629	R	SL1344_RS24455	hypothetical protein,hypothetical protein	SL1344_RS24455 // SL1344_RS24450 // SL1344_RS24445	NC_017718.1	WP_000121274.1	216597	NA	NA	SL1344_RS24455,WP_000121274.1,RS24455	WP_000121274.1,hypothetical protein
SL1344_RS23865	40717	41151	R	SL1344_RS23865	hypothetical protein,hypothetical protein	SL1344_RS23865	NC_017720.1	WP_000274533.1	216597	NA	NA	SL1344_RS23865,WP_000274533.1,RS23865	WP_000274533.1,hypothetical protein
SL1344_RS23870	41218	41652	R	SL1344_RS23870	antirestriction protein,antirestriction protein	SL1344_RS26310 // SL1344_RS23870	NC_017720.1	WP_001200150.1	216597	NA	NA	SL1344_RS23870,WP_001200150.1,RS23870	WP_001200150.1,antirestriction protein
SL1344_RS26310	41665	41971	R	SL1344_RS26310	DUF1472 domain-containing protein	SL1344_RS26310 // SL1344_RS23870	NC_017720.1	NA	216597	NA	NA	SL1344_RS26310,RS26310	
SL1344_RS00185	41723	42913	D	SL1344_RS00185	anaerobic sulfatase maturase,anaerobic sulfatase maturase	SL1344_RS00190 // SL1344_RS00185	NC_016810.1	WP_000971148.1	216597	NA	NA	SL1344_RS00185,WP_000971148.1,RS00185	WP_000971148.1,anaerobic sulfatase maturase
SL1344_RS24460	41921	42073	D	SL1344_RS24460	protein PndA,protein PndA	SL1344_RS24460	NC_017718.1	WP_001331364.1	216597	NA	NA	SL1344_RS24460,WP_001331364.1,RS24460	WP_001331364.1,protein PndA
SL1344_RS24465	42145	42396	R	SL1344_RS24465	hypothetical protein,hypothetical protein	SL1344_RS24465	NC_017718.1	WP_001291965.1	216597	NA	NA	SL1344_RS24465,WP_001291965.1,RS24465	WP_001291965.1,hypothetical protein
SL1344_RS23875	42148	42912	R	SL1344_RS23875	membrane protein,membrane protein	SL1344_RS23875	NC_017720.1	WP_001246548.1	216597	NA	NA	SL1344_RS23875,WP_001246548.1,RS23875	WP_001246548.1,membrane protein
SL1344_RS24470	42696	42992	D	SL1344_RS24470	hypothetical protein,hypothetical protein	SL1344_RS24470	NC_017718.1	WP_001275298.1	216597	NA	NA	SL1344_RS24470,WP_001275298.1,RS24470	WP_001275298.1,hypothetical protein
SL1344_RS00190	42932	44185	D	SL1344_RS00190	hypothetical protein,hypothetical protein	SL1344_RS00190 // SL1344_RS00185	NC_016810.1	WP_001055835.1	216597	NA	NA	SL1344_RS00190,WP_001055835.1,RS00190	WP_001055835.1,hypothetical protein
SL1344_RS23880	42984	43397	R	SL1344_RS23880	DUF1380 domain-containing protein,DUF1380 domain-containing protein	SL1344_RS23880	NC_017720.1	WP_000990115.1	216597	NA	NA	SL1344_RS23880,WP_000990115.1,RS23880	WP_000990115.1,DUF1380 domain-containing protein
SL1344_RS23885	43453	43674	R	SL1344_RS23885	hypothetical protein,hypothetical protein	SL1344_RS23890 // SL1344_RS23885	NC_017720.1	WP_001109588.1	216597	NA	NA	SL1344_RS23885,WP_001109588.1,RS23885	WP_001109588.1,hypothetical protein
SL1344_RS24475	43625	43834	D	SL1344_RS24475	HEAT repeat domain-containing protein,HEAT repeat domain-containing protein	SL1344_RS24475	NC_017718.1	WP_000062603.1	216597	NA	NA	SL1344_RS24475,WP_000062603.1,RS24475	WP_000062603.1,HEAT repeat domain-containing protein
SL1344_RS23890	43674	44354	R	SL1344_RS23890	DNA methylase,DNA methylase	SL1344_RS23890 // SL1344_RS23885	NC_017720.1	WP_000088645.1	216597	NA	NA	SL1344_RS23890,WP_000088645.1,RS23890	WP_000088645.1,DNA methylase
SL1344_RS24480	43906	44568	R	SL1344_RS24480	hypothetical protein,hypothetical protein	SL1344_RS24480	NC_017718.1	WP_000653334.1	216597	NA	NA	SL1344_RS24480,WP_000653334.1,RS24480	WP_000653334.1,hypothetical protein
SL1344_RS00195	44312	46027	D	SL1344_RS00195	arylsulfatase,arylsulfatase	SL1344_RS00195	NC_016810.1	WP_001094892.1	216597	NA	NA	SL1344_RS00195,WP_001094892.1,RS00195	WP_001094892.1,arylsulfatase
SL1344_RS27305	44499	44687	R	SL1344_RS27305	hypothetical protein,hypothetical protein	SL1344_RS27305	NC_017720.1	WP_000091632.1	216597	NA	NA	SL1344_RS27305,WP_000091632.1,RS27305	WP_000091632.1,hypothetical protein
